id	metrics	tweet	coding	sentiment
1464019544121516041	{"retweet_count": 1, "reply_count": 0, "like_count": 1, "quote_count": 0}	https://t.co/vc95ElGaN9  A new Covid variant!! Britain closing it's doors to certain African countries! Give me back our former Governor to keep us safe and sane.		
1463295172536586245	{"retweet_count": 0, "reply_count": 0, "like_count": 1, "quote_count": 0}	Marketplacer’s Chief Alliance Office, John Mullins, in a recent piece for @BIT (Business IT), explains how putting yourself at the heart of a partner eco-system can be straightforward and position your brand for success in a post-Covid world.		
1463295267978063872	{"retweet_count": 1, "reply_count": 0, "like_count": 1, "quote_count": 0}	This is sky sports at 11.47pm. A Sheffield United player has collapsed and yet does not make the news but this racism issue still does. #SheffieldUnited #Pfizer #NoVaccinePassportsAnywhere #GetVaccinated @SkyNews this is all bullshit now and is becoming embarrassing https://t.co/OU94psBBKj		
1463294973055483907	{"retweet_count": 0, "reply_count": 0, "like_count": 1, "quote_count": 0}	JUST IN: Another 324 cases of COVID-19 have been recorded in British Columbia along with one additional death, health officials said Tuesday.  https://t.co/QtArrCvwgr		
1463657447977934851	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	"SA Health lists new COVID exposure sites" https://t.co/Y5WH8jpdLR		
1464020769789431815	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Alarm over new Covid variant triggers South Africa travel ban - The Times and The Sunday Times https://t.co/VCa8XlSFXh		
1464020897367482369	{"retweet_count": 1, "reply_count": 0, "like_count": 0, "quote_count": 0}	Femicide rates on the rise amid COVID-19 pandemic: Canadian researcher https://t.co/QxE6CkhHCL via @CTVNews		
1464020216833359878	{"retweet_count": 0, "reply_count": 1, "like_count": 0, "quote_count": 0}	fiz o teste do covid fml 👍		
1463658211894972419	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	B.C. records 9 more deaths, 322 new COVID-19 infections https://t.co/zxPwX9oEmn		
1464019466585575431	{"retweet_count": 0, "reply_count": 0, "like_count": 1, "quote_count": 0}	EU proposes nine-month time limit on validity of COVID vaccinations for travel https://t.co/GcFv2syc5t		
1464019430355181568	{"retweet_count": 0, "reply_count": 0, "like_count": 4, "quote_count": 0}	Thankful for my mom, nephews, having a job, finally have my degree, doing okay financially &amp; not having covid during this pandemic. Came a long way. What a difference 5 yrs makes! 5 yrs ago was rough. The simple things. #thankful #thankfulthursday #Thanksgiving #Thanksgiving2021		
1463295054462824453	{"retweet_count": 28, "reply_count": 5, "like_count": 78, "quote_count": 1}	Gov. @LauraKellyKS, a Democrat, intends to sign a bill that will force #Kansas businesses that require #Vaccines against #COVID19 to give broad exceptions to workers who don’t want a jab. https://t.co/PB3XBA7oEf		
1463657695374807044	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	B.C. records 9 more deaths, 322 new COVID-19 infections https://t.co/YIKy3CMzJi		
1463657702257836032	{"retweet_count": 4, "reply_count": 9, "like_count": 12, "quote_count": 0}	Iowa doctors urge people to get COVID-19 booster shot ahead of holiday gatherings https://t.co/845LNNfcpT		
1463296089377980417	{"retweet_count": 1, "reply_count": 0, "like_count": 3, "quote_count": 0}	https://t.co/i0JVvEgBmS I WANT TO SEE MORE THAN SUBPOENAS. @GOP @FoxNews @MotherJones #BLM #COVID19 #coronavirus @kylegriffin1 @robreiner @JoeBiden @MittRomney @AOC		
1463295598115934216	{"retweet_count": 2, "reply_count": 1, "like_count": 0, "quote_count": 0}	Worried you don't have enough #SickLeave time to take your kids to get the COVID-19 vaccine? We are THRILLED @NYCCouncil passed Intro. 2448, which will provide ADDITIONAL leave for parents to take their children to get the #COVID19 vax. https://t.co/Ou5OUPjpt8 #ProtectWorkers		
1463658624803299330	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	The CDC can't hold water. Walensky can't take the heat; she knows people are on to her &amp; CDC con artistry about masks &amp; drugs. Changing this &amp; that every day, meddling with statistics, treating people like pawns &amp; our emotions like toys. She's no doctor. https://t.co/ZS2SxClRvp		
1463657580878725127	{"retweet_count": 0, "reply_count": 1, "like_count": 0, "quote_count": 0}	In the news: Coronavirus: NYC families will get paid time off to have kids vaccinated - https://t.co/WuTF2HPbCl https://t.co/0aIHmm9pIE #coronavirus #COVID19 #2019ncov		
1463296196995395584	{"retweet_count": 0, "reply_count": 0, "like_count": 1, "quote_count": 0}	Dr Judy Mikovits joins Ann Vandersteel, who asks her whether COVID-19 is a real virus. https://t.co/SAO3OcVHs9		
1463658441138868226	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Covid Australia NSW case numbers SPIKE up to 276 infections but only 31 people in intensive care https://t.co/6dPKs3244v		
1463295957647470593	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Missouri judge strips local health departments’ ability to impose COVID-19 orders ⁦@ShannonJoyRadio⁩  NEEDS TO BE DONE ✅ IN  MONROE COUNTY  MENDOZA IS A CLOWN 🤡   https://t.co/nZkvwuRKOq		
1463657712449990659	{"retweet_count": 0, "reply_count": 1, "like_count": 4, "quote_count": 0}	I had mild Covid in Feb 2020 and had no clue symptoms I was experiencing (stomach, breathing, high BP, etc) for the past 21 mos were from that and after many dr visits w/all normal results I’m more frustrated than ever. WE NEED HELP!#TreatLongCovid		
1463657334203322372	{"retweet_count": 0, "reply_count": 1, "like_count": 0, "quote_count": 0}	today's my 2nd doze of vaccination. kabado bente yarn sksksksksk		
1463295471816953856	{"retweet_count": 1, "reply_count": 0, "like_count": 1, "quote_count": 0}	Some Connecticut colleges and universities have seen an uptick in COVID-19 cases in recent weeks, publicly reported data shows, amid a broader increase in coronavirus transmission statewide. https://t.co/9C51et8cxF		
1464019978072383490	{"retweet_count": 2, "reply_count": 0, "like_count": 2, "quote_count": 0}	48 Covid-19 deaths !  @ahkmlog @aminherba @ayg16 @billibear3 @borneobah @broz6969 @cheong_desmond @devilishram @frantickl @geanalyst @imfsea_aruna @lowelsielow @malaysiainsight @nonvitaltooth @prabdullah @pudindon @sallehismail888 @skumar176 @yvonneapy  https://t.co/PKsQSRdzge		
1463295939620265989	{"retweet_count": 1, "reply_count": 0, "like_count": 2, "quote_count": 0}	Not surprised but a little concerned as #masks are coming off, #vaccinations stalled, &amp; cases+hospitalizations + deaths begin to rise again. I absolutely believe we can do all the pre #pandemic things with a few #COVID19 precautions  https://t.co/HZPmajFIiy		
1463658596319719426	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Seven doctors contract Covid after attending Florida anti-vaccine summit https://t.co/g1oOMhqZIx		
1463657465455656961	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	It is interesting that the LNP are introducing legislation that does nothing to help either the economy or everyday citizens during a time of great upheaval.  Climate change and Covid?   No - divisive topics take front and centre.   So we are NOT talking about bad government.		
1463657619793625093	{"retweet_count": 1, "reply_count": 2, "like_count": 3, "quote_count": 1}	After being pulled last year due to COVID-19, the Yuletide Giving Machines are being placed in two Utah cities and eight others across the nation.  https://t.co/hm5xDT1FnH		
1463658026099830784	{"retweet_count": 2, "reply_count": 0, "like_count": 1, "quote_count": 0}	US State Population Distribution by County  For IL   2021-11-22:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid https://t.co/WTWn4h2HLP		
1464020901540909056	{"retweet_count": 20, "reply_count": 1, "like_count": 22, "quote_count": 0}	Update on #COVID19 virus variant B.1.1.529 https://t.co/KIa0PJ3S05		
1463295885308272640	{"retweet_count": 1, "reply_count": 0, "like_count": 1, "quote_count": 0}	"Covid-19 hospitalizations in the state are up 46 percent over the last two weeks." Covid-19 surge strains Michigan’s hospitals. https://t.co/LSwVqYZ8Ld		
1464019745343217671	{"retweet_count": 0, "reply_count": 1, "like_count": 0, "quote_count": 0}	COVID-19: Fully vaccinated B.C. man, initially denied COVID vaccine card, gets his card https://t.co/Wy378u5LYn		
1464020665590288388	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	OH MY GOD... ''One expert described the variant, known as B.1.1.529, as "the worst one we've seen so far", and there is concern it has the potential to evade immunity.'' 😳😩#coronavirus #variant		
1464019842084839428	{"retweet_count": 0, "reply_count": 2, "like_count": 3, "quote_count": 0}	Latest Idaho COVID-19 case and vaccine numbers: Interactive graphs and maps tracking the pandemic https://t.co/dtFbI0dS6S		
1463658643920809987	{"retweet_count": 1, "reply_count": 0, "like_count": 3, "quote_count": 0}	COVID and remote First Nations communities: Why are vaccination levels so varied? https://t.co/9XilpuMcYm via @eurekastreet		
1463296092213506048	{"retweet_count": 0, "reply_count": 3, "like_count": 5, "quote_count": 1}	A friend in the same class was confirmed to be infected with COVID-19, so I'm here to get tested. It's unfortunate and scary...		
1463295169562820615	{"retweet_count": 13, "reply_count": 2, "like_count": 36, "quote_count": 1}	"Experts have warned that children should be vaccinated to protect against possible long-Covid symptoms, Multi-system Inflammatory Syndrome and hospitalization."  https://t.co/jCOOcoctGB		
1463296217560100871	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Cuomo team talked lowballing COVID-19 nursing home deaths https://t.co/iVCDytkO8P via @nypmetro		
1463657233531777029	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Crisis in Slovenia: Whistleblower nurse says politicians receive saline instead of mRNA jab https://t.co/UKMySRiBMI via @Daily Telegraph		
1463657702547144705	{"retweet_count": 0, "reply_count": 0, "like_count": 1, "quote_count": 0}	Covid positive patients popping up all over, because those antigen tests can’t be TRUSTED! 😓		
1464019507282862080	{"retweet_count": 0, "reply_count": 0, "like_count": 1, "quote_count": 0}	It has mutations that are likely to evade the immune response generated both by prior infection and vaccination, and also mutations associated with increased infectivity. Was @GVDBossche right? https://t.co/pKcL1yee22		
1463658041098653696	{"retweet_count": 1, "reply_count": 0, "like_count": 0, "quote_count": 0}	We're #hiring a Health and Human Services Program Supervisor in the #PublicHealth Division. This individual will be responsible for the supervision and oversight of operations to prevent the spread of COVID-19.  #Applytoday at https://t.co/KZbrMsW0oU!  @PlacerCA @CAPublicHealth https://t.co/z0UuQbvc63		
1464019729467723784	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	I love math. I studied this summer w phycology and medical.  And #TRUE ENERGY aligned with psychology and oncology I learnt w my dad 5 cancers. And pa with tongue cancer and then mom stomach from shit energy exchanges. And the covid get a shot or control  https://t.co/ioSVpPog6c		
1463658077010333700	{"retweet_count": 0, "reply_count": 0, "like_count": 1, "quote_count": 0}	That damn covid toe image keeps coming up on my TL and the only thing that comes to mind is this https://t.co/244hcS7dwn		
1463658378542993409	{"retweet_count": 0, "reply_count": 6, "like_count": 40, "quote_count": 0}	Tour fucked me up, I’ve been to the walk in clinic and urgent care today, have a huge new medication cocktail I have to take because of a chest infection that has me coughing up bl**d, but oh yeah my Covid tests and flu tests came out negative. https://t.co/0TXn0PU7Bd		
1463657511777615873	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	WHO says fully vaccinated should wear masks and physically distance as Covid infections surge https://t.co/pHAOiEAtdZ		
1464019490358894592	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	A heavily mutated covid variant in South Africa raises concern - Bergensia https://t.co/YuYnbEdira		
1464020352695250944	{"retweet_count": 0, "reply_count": 0, "like_count": 3, "quote_count": 0}	Umm... But this guy needs to take into consideration the fact hundreds of thousands of NHS staff were treating patients with Covid for the whole of 2020 with no vaccine!   #Unapologetic		
1463657503930134539	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Aaron Rodgers is denying that he has Covid toe &amp; now says it's broken.		
1464020160637980680	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Sick of this Covid shit.		
1463658399694999556	{"retweet_count": 1, "reply_count": 2, "like_count": 6, "quote_count": 0}	expert reaction to study looking at COVID infection risk as time increases after second Pfizer vaccine dose in Israel | Science Media Centre https://t.co/OnMyDJThOM		
1463295999338852359	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	I have my #Covid booster scheduled for 11:45 am tomorrow. If I'm lucky it will knock me on my ass just enough so I'll be too sick to go to my Sister in Laws for Thanksgiving lunch.		
1464020701791199235	{"retweet_count": 1, "reply_count": 0, "like_count": 3, "quote_count": 0}	COVID-19 pandemic: Should vaccination be compulsory? | To the point https://t.co/3EP8y4NsYB via @YouTube @DellaManeze @LucieRamjan @JedMontayre @MarkHayter1		
1463657837993893897	{"retweet_count": 1, "reply_count": 1, "like_count": 7, "quote_count": 0}	Tested positive for covid. Tomorrow is thanksgiving. Not being able to see my family and stuff my fucking face is really upsetting.		
1464019834316984325	{"retweet_count": 2, "reply_count": 0, "like_count": 4, "quote_count": 0}	My brother in law was telling me he never caught Covid, and gave credit to wearing a mask. He said he'll wear one during the flu seasons, lol. The ignorance is crazy.		
1463657210752696320	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Jollibee to further expand in China - (JFC) President and Chief Executive Officer Ernesto Tanmantiong highlighted that the expansion of the three brands is important in the... - https://t.co/o7ZSEYc2ei https://t.co/8RSnBOidZG		
1463657284979068932	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	no because if you think u have covid why would u come in here without a fucking mask		
1464020077867589633	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Britain stops some flights from Africa over new Covid-19 variant worries https://t.co/NsAPpeGaQF via @straits_times		
1464020393807814656	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Cardiff and Scarlets trying to fly home as South Africa goes on Covid red list https://t.co/pM63CzdoPz		
1463295159165067267	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	My arm hurts more today with a flu shot than it did with my covid shot. The person that yelled I was a puppet and an unbeliever bet their life on it, and lost		
1463657872294916096	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Pandemic skyrockets in Europe; COVID is the No. 1 cause of death https://t.co/lONJaLHlZZ		
1463295815590596612	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	covid 19: Why some are out to prove their pneumonia isn’t Covid | India News https://t.co/uZjjiNwKVb		
1463295826134900736	{"retweet_count": 0, "reply_count": 0, "like_count": 1, "quote_count": 0}	#Australia worth a watch. Very interesting points. Natural immunity is better Australian Government has just delayed the inevitable course of the virus. Aus Gov failed.  Kids don't need to be jabbed.  #NoVaccinePassports #NoMandates  #nomore #Enough #Rise  https://t.co/ZeMICqHsxu		
1463657569801490434	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	In the news: Holidays compared: NC coronavirus cases on rise, still about half what they were last Thanksgiving https://t.co/6PyrDvVAuI #coronavirus #COVID19 #2019ncov		
1463295649248649221	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	"There is a 29X increase in the rate of stillborn babies in Waterloo, Ontario that started after vaccination program rolled out. All the mothers of the stillborn babies were vaccinated." https://t.co/WIYUtSkmQR		
1463658683544621057	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	The latest The Med Time News ! https://t.co/O7Da9XYVfI Thanks to @Drugscom @HarvardHealth @pharmaphorum #covid19 #digitalhealth		
1463295239154589701	{"retweet_count": 0, "reply_count": 0, "like_count": 1, "quote_count": 0}	Hmm as someone who's entire personality during covid has become "I like nice things" I have begun to feel like I do not deserve said nice things so that's something my therapist will be hearing about very soon!		
1463295249162256384	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Covid will end but that shot will never go away.  #protectourchildren #nofearmongering #yourchoice #homeschooling		
1464019439125422083	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Proof of vaccination can also be emailed to Amy.williams@hrce.ca		
1464019415838691329	{"retweet_count": 0, "reply_count": 2, "like_count": 0, "quote_count": 0}	if not covid, is there something else we should be looking out for in football recently?  why are so many players collapsing? https://t.co/1SgCvpu8Xw		
1464020643557658625	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Greater Manchester’s latest covid infection rates as cases continue to rise almost everywhere https://t.co/V63XJedTea		
1463657742875377670	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	“My view of medicine has been completely shattered.” “What else was I wrong about?”   I too struggle to maintain respect for my doctors reflecting on all the trauma they have inflicted and days of life they denied me. But, they are just humans after all 😔 https://t.co/5yZIqQ1HCA		
1463657323482783746	{"retweet_count": 0, "reply_count": 1, "like_count": 5, "quote_count": 0}	BREAKING:  Aaron Rodgers diagnosed with severe case of toelio  https://t.co/rHo2jTEs9y		
1463658459719733255	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Britain’s public body advising the NHS announced that people with mild depression in England should be offered therapy before medication. On our “Babbage” podcast we explore the development of cognitive behavioural therapy by the late Aaron Beck https://t.co/IKoVwjeZ5M https://t.co/YeuF3k3AN4		
1464019696064204803	{"retweet_count": 0, "reply_count": 0, "like_count": 6, "quote_count": 0}	Meet Australian author Jared Kavanagh whose alternative history book WALKING THROUGH DREAMS is a finalist in the 2019 Sidewise Award for Alternate History (delayed due to Covid and winners to be announced soon!).⁠ ⁠ https://t.co/bcbBHLU3Kj  #AusWrites #AlternateHistory https://t.co/1JgWikBiWQ		
1463657683152683011	{"retweet_count": 0, "reply_count": 0, "like_count": 1, "quote_count": 0}	I’ve been sick for 4 days. But no Covid because I’ve been tested every other day. It’s due to no rest. Self-Care is important guys!		
1463295564800413696	{"retweet_count": 0, "reply_count": 0, "like_count": 3, "quote_count": 0}	apparently a covid case came through my pub on a day I’d rostered all my staff on https://t.co/lvh4jQLqUM		
1463658337405669376	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	B.C. records 9 more deaths, 322 new COVID-19 infections https://t.co/B6gvhW4L57		
1463295486161522688	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	If Covid is all about inhalation, I guess we can also admit that the hand-washing mantra was all complete bullshit?		
1463657299856211968	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Nobody wants to see rodgers’ nasty foot. Dirty hippie. 🤢   QB Rodgers says he has fracture, not 'COVID toe' - via @ESPN App https://t.co/bPYZABLdjm		
1463658197080842240	{"retweet_count": 0, "reply_count": 1, "like_count": 5, "quote_count": 0}	I wish people understood that *transmission* (even in vaccinated) people matters just as much as hospitalization/death. We are gravely underestimating the impact Long COVID will have		
1463295746615119874	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	What's the issue with spike proteins? #spikeproteins https://t.co/PF8a4R1m05		
1464020146477961237	{"retweet_count": 3, "reply_count": 2, "like_count": 11, "quote_count": 1}	B.C. reports 424 new #COVID19 cases, including 93 in Interior Health. Hospitalizations drop below 300 to 295. more details to come @CFJC_Today. #Kamloops		
1463657233519157257	{"retweet_count": 0, "reply_count": 0, "like_count": 1, "quote_count": 0}	the accelerationist covid policy, that is currently speeding toward a cliff, is driven by blood sucking functionaries, who each need a turn at adding some useless policy.		
1463295001400590345	{"retweet_count": 0, "reply_count": 0, "like_count": 1, "quote_count": 0}	Pfizer Trial Victim Speaks Out: Teen Permanently Disabled, Silenced by Media https://t.co/JJt1LpZX04		
1463657969133015042	{"retweet_count": 1, "reply_count": 6, "like_count": 10, "quote_count": 0}	Just lost someone to covid, I can't win anymore		
1463658446318878723	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	is Douchebag Brain a symptom of covid?  #AskingForAPackersQB		
1463295985350815759	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	NSW records 248 new Covid cases https://t.co/7JOmuyPueD		
1464019815866281984	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 1}	It's a tragedy, as this report shows https://t.co/1gRGMQYiaH, that so many people catch #COVID19 in hospital, yet we still see staff wearing crappy blue masks instead of the much more effective FFP2/3 masks below. WHY? https://t.co/yueYOTAzuh		
1463294952310337536	{"retweet_count": 0, "reply_count": 0, "like_count": 2, "quote_count": 0}	Excellent news! #yeg -@GrahamMosimann   https://t.co/ztryHI0eVn		
1464020663006601216	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Fears over “worst ever” Covid variant as UK bans flights from southern A... https://t.co/VmBOPQVLSl via @YouTube		
1464021026996723717	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	￼A new South African covid variant has been identified, whose high number of mutations make the spike protein look different from the version vaccines were designed to target.		
1463295544101588993	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 1}	Got "boosted" this afternoon. Took 6 minutes.  The Price Chopper on Vivion Road is accepting walk ins daily if you want a quick, hassle free, alternative. #COVID19		
1463658432754597888	{"retweet_count": 0, "reply_count": 1, "like_count": 2, "quote_count": 0}	my aunt, who is anti vax, is currently on a ventilator with covid. my relationship with her is nonexistent but i spent a lot of time with her when i was young. it seems appropriate to say "my feelings are complicated," but they aren't.		
1463295909576548352	{"retweet_count": 3, "reply_count": 0, "like_count": 2, "quote_count": 0}	Last Tuesday, 150 people died of COVID in Pa. Every single one of them has a story that deserves to be told. Here’s Coach Dino’s.  https://t.co/qCqBsG05qV		
1464021052728750081	{"retweet_count": 1, "reply_count": 1, "like_count": 2, "quote_count": 0}	Families reuniting for Thanksgiving after many painful months of seclusion because of the COVID-19 pandemic. https://t.co/u4ypf4GYXr		
1463294872530599938	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Can't settle screw you long covid mixed with PTSD		
1464020011450777615	{"retweet_count": 0, "reply_count": 0, "like_count": 1, "quote_count": 0}	Google Searches For 'Died Suddenly' Surge Worldwide, Is The COVID-19 Vaccine Responsible?   🤐💉☠️  https://t.co/obJ9vh9tzf		
1464019797071613956	{"retweet_count": 0, "reply_count": 1, "like_count": 14, "quote_count": 0}	"I'm usually scared of needles," he said. "I'm not really scared of this one." ❤️  Guelph administers first COVID-19 vaccines to children under 12 https://t.co/lwmuLbdZyZ		
1464020974932692997	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	“Scientists have voiced concern about a new COVID variant that has a "really awful" combination of mutations that could possibly cause the virus to evade immunity.” https://t.co/x5QpBpQEk6		
1463295522488336386	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Thousands rally against coronavirus measures in Croatia | AFP https://t.co/yr5ErgPBJj via @YouTube		
1464020325809725441	{"retweet_count": 3, "reply_count": 0, "like_count": 9, "quote_count": 1}	Human rights advocates eye legal action against Canadian, German, Norwegian and UK governments over global COVID vaccine inequality https://t.co/uguxF07WVE		
1463295275116728321	{"retweet_count": 4, "reply_count": 0, "like_count": 13, "quote_count": 0}	Intensely dislike Amazon’s involvement here: “Sununu also announced what he said was a first-of-its-kind agreement with Amazon to provide delivery for one million at-home testing kits.” https://t.co/7mtM0xx3AU		
1463657826249850881	{"retweet_count": 0, "reply_count": 0, "like_count": 1, "quote_count": 0}	Breddas… dem pickney ya weh afi a go school inna Covid? Mek me glad me ole causeeeeee		
1464020502196809731	{"retweet_count": 0, "reply_count": 0, "like_count": 3, "quote_count": 0}	Covid: New heavily mutated variant B.1.1.529 in South Africa raises concern - BBC News https://t.co/fpVa5cgz4O		
1463295478448242694	{"retweet_count": 0, "reply_count": 1, "like_count": 3, "quote_count": 0}	Hey folks.   COVID-19 is not done with us.   Get your booster.   Follow the guidelines.   Die from something else that’s just a little bit less awful.		
1463295224583704583	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	The pace of oil and gas drilling in Canada next year will exceed levels seen before the pandemic as producers ride the global energy rally, according to an industry group https://t.co/dPKuwQvHJd via @markets		
1463658216269701126	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Reinfection from Covid-19 is rare, severe disease is even rarer, a study of people in Qatar finds – CNN https://t.co/CuKZCVhVFA		
1463658329146753030	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	B.C. records 9 more deaths, 322 new COVID-19 infections https://t.co/MQZw5ffA3E		
1463658068466671622	{"retweet_count": 0, "reply_count": 0, "like_count": 1, "quote_count": 0}	Virus expert Trevor Bedford on annual Covid boosters and the inevitable next pandemic https://t.co/n0TgY5QlWp via @statnews		
1463295521620119563	{"retweet_count": 0, "reply_count": 1, "like_count": 2, "quote_count": 0}	To those with the bogus vaccination cards, they're going to start electrically tagging those vaccines, even  follow-up treatments to where you can just get scanned and they'll know...		
1464020968674709506	{"retweet_count": 0, "reply_count": 1, "like_count": 1, "quote_count": 0}	"For those who do experience a breakthrough infection, studies suggest that vaccination might only halve the risk of long COVID — or have no effect on it at all."		
1464020485331726340	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	New coronavirus variant in South Africa raises concern https://t.co/FfReFK2Cmf		
1463295705917894664	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 1}	36 new cases were reported in the Island Health region.  https://t.co/Fy0X95iXs0 #victoriabuzz #yyj		
1464020814328594435	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	All-Cause Mortality Doesn't Lie - by Metatron - COVID Facts https://t.co/bQETZiVAqN		
1464019390802845704	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Shoppers Drug Mart 986 - Yonge Sheppard Centre Services in Toronto [Toronto health unit] 193 1st dose Pfizer or Moderna spots added First available date is 2021-11-30 Book at https://t.co/VHnliYiSbz See https://t.co/egCHzJUDZI for detailed availability #COVID19Vaccine #vhcON		
1463296174304243715	{"retweet_count": 1, "reply_count": 2, "like_count": 3, "quote_count": 0}	If you're excited for the best Rocket League event of the year...  CHECK OUT THE LAN OF 10K LAKES EVENT GUIDE (link in reply)  Get all the info about the event such as  🏎️ Parking 😷 COVID policy 🥅 Match schedule 🏆 Event sponsors and basic tips for Players and Guests!!		
1463295761051897858	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Well there r some family members who aren't vaccinated &amp; or not willing 2take a rapid #Covid19 test 4Thanksgiving so we r staying 🏡  My hubby &amp; I r both #immunocompromised just safer &amp; less drama. #cpp #spoonie https://t.co/hAHl52YB2v		
1463295631875846151	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	"A CRAZY MESS"!! Pfizer Whistleblower SLAMS Vaccine Trials https://t.co/396crf2CFS via @YouTube		
1463295481321295882	{"retweet_count": 1, "reply_count": 0, "like_count": 3, "quote_count": 0}	Liberals still say Her Body-Her Choice...except for the mandatory Covid shot. #LiberalHypocrisy		
1463658379432402944	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	this man made me smell his nuggies. i’m gonna get covid		
1463658299132297216	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Here's an idea... all businesses stop blindly following mandates, which aren't legally binding; business licenses said nothing about covid. If the majority of businesses did this, the mandates would end. This is a scam to get the proverbial masses to police each other. #Reality		
1463294965895905282	{"retweet_count": 1, "reply_count": 0, "like_count": 4, "quote_count": 0}	Do Breakthrough Infections Mean the COVID-19 Vaccine Doesn't Work? @ClevelandClinic @CleClinicMD @CleClinicLungs   https://t.co/qJl2pkDDxR via @YouTube https://t.co/k5Y9lLXm1K		
1463295673328193542	{"retweet_count": 13, "reply_count": 14, "like_count": 52, "quote_count": 2}	JPMORGAN: Recent increases in new Covid infections “tend to be larger in economies with higher vaccination rates .. Waning immunity is one factor .. as well as vagaries in the timing of outbreaks. Booster shots will help mute the latest outbreak even if they cannot prevent it.” https://t.co/bazNrdmgov		
